Source,Target,Weight,Type
400325,412391,0.4822134,Undirected
400325,412471,0.770751,Undirected
400325,412490,0.2924901,Undirected
400325,412491,0.715415,Undirected
400325,412492,0.715415,Undirected
400325,412493,0.7826087,Undirected
400325,412494,0.8260869,Undirected
400325,412495,0.7035573,Undirected
400325,412496,0.7826087,Undirected
400325,412507,0.2806324,Undirected
400325,412542,0.2924901,Undirected
400325,412545,0.3438735,Undirected
400325,412554,0.3596838,Undirected
400325,412556,0.8537549,Undirected
400325,412573,0.7075099,Undirected
400325,412582,0.3399209,Undirected
400325,412586,0.1304348,Undirected
400325,412597,0.1699605,Undirected
400325,412598,0.06719368,Undirected
400357,400408,0.1660079,Undirected
400357,400412,0.8774704,Undirected
400357,400413,0.9288538,Undirected
400357,400418,0.09881423,Undirected
400357,400432,0.2806324,Undirected
400357,400546,0.1976285,Undirected
400357,400576,0.1027668,Undirected
400357,402675,0.1699605,Undirected
400357,412194,0.9288538,Undirected
400357,412200,0.9446641,Undirected
400357,412205,0.8221344,Undirected
400357,412218,0.1936759,Undirected
400357,412223,0.9367589,Undirected
400357,412242,0.8972332,Undirected
400357,412243,0.8300395,Undirected
400357,412244,0.8458498,Undirected
400357,412246,0.8814229,Undirected
400357,412247,0.9209486,Undirected
400357,412248,0.2924901,Undirected
400357,412251,0.1185771,Undirected
400357,412281,0.9011858,Undirected
400357,412320,0.2213439,Undirected
400357,412321,0.8537549,Undirected
400357,412322,0.08300395,Undirected
400357,412323,0.8774704,Undirected
400357,412324,0.8300395,Undirected
400357,412325,0.9051383,Undirected
400357,412326,0.8418972,Undirected
400357,412330,0.8972332,Undirected
400357,412378,0.9288538,Undirected
400357,412390,0.8932806,Undirected
400357,412391,0.715415,Undirected
400357,412471,0.07114624,Undirected
400357,412490,0.9367589,Undirected
400357,412491,0.1501976,Undirected
400357,412492,0.1067194,Undirected
400357,412493,0.2648221,Undirected
400357,412494,0.256917,Undirected
400357,412495,0.09486166,Undirected
400357,412496,0.1225296,Undirected
400357,412507,0.9249012,Undirected
400357,412542,0.9288538,Undirected
400357,412545,0.8814229,Undirected
400357,412554,0.8379447,Undirected
400357,412556,0.1936759,Undirected
400357,412573,0.07905138,Undirected
400357,412582,0.8774704,Undirected
400357,412586,0.4822134,Undirected
400357,412597,0.09881423,Undirected
400357,412598,0.2332016,Undirected
400408,400412,0.2173913,Undirected
400408,400413,0.1818182,Undirected
400408,400418,0.7865613,Undirected
400408,400432,0.7826087,Undirected
400408,400546,0.8577075,Undirected
400408,400576,0.8023716,Undirected
400408,402675,0.8537549,Undirected
400408,412194,0.1778656,Undirected
400408,412200,0.1620553,Undirected
400408,412205,0.2964427,Undirected
400408,412218,0.8458498,Undirected
400408,412223,0.173913,Undirected
400408,412242,0.2134387,Undirected
400408,412243,0.2608696,Undirected
400408,412244,0.2687747,Undirected
400408,412246,0.2055336,Undirected
400408,412247,0.1857708,Undirected
400408,412248,0.770751,Undirected
400408,412251,0.8260869,Undirected
400408,412281,0.2094862,Undirected
400408,412320,0.7628459,Undirected
400408,412321,0.2332016,Undirected
400408,412322,0.8181818,Undirected
400408,412323,0.2332016,Undirected
400408,412324,0.2885376,Undirected
400408,412325,0.2055336,Undirected
400408,412326,0.2213439,Undirected
400408,412330,0.2134387,Undirected
400408,412378,0.1897233,Undirected
400408,412390,0.201581,Undirected
400408,412391,0.3873518,Undirected
400408,412471,0.8418972,Undirected
400408,412490,0.1818182,Undirected
400408,412491,0.8102767,Undirected
400408,412492,0.8379447,Undirected
400408,412493,0.8181818,Undirected
400408,412494,0.7905138,Undirected
400408,412495,0.8260869,Undirected
400408,412496,0.8616601,Undirected
400408,412507,0.1699605,Undirected
400408,412542,0.1857708,Undirected
400408,412545,0.2332016,Undirected
400408,412554,0.2371542,Undirected
400408,412556,0.8379447,Undirected
400408,412573,0.8023716,Undirected
400408,412582,0.2173913,Undirected
400408,412586,0.08695652,Undirected
400408,412597,0.1660079,Undirected
400408,412598,0.03952569,Undirected
400412,400413,0.9288538,Undirected
400412,400418,0.1422925,Undirected
400412,400432,0.3201581,Undirected
400412,400546,0.2450593,Undirected
400412,400576,0.1422925,Undirected
400412,402675,0.2332016,Undirected
400412,412194,0.9090909,Undirected
400412,412200,0.9090909,Undirected
400412,412205,0.8774704,Undirected
400412,412218,0.2213439,Undirected
400412,412223,0.9249012,Undirected
400412,412242,0.9328063,Undirected
400412,412243,0.8537549,Undirected
400412,412244,0.8695652,Undirected
400412,412246,0.9090909,Undirected
400412,412247,0.9011858,Undirected
400412,412248,0.3399209,Undirected
400412,412251,0.1581028,Undirected
400412,412281,0.9288538,Undirected
400412,412320,0.2727273,Undirected
400412,412321,0.9051383,Undirected
400412,412322,0.1106719,Undirected
400412,412323,0.9090909,Undirected
400412,412324,0.8774704,Undirected
400412,412325,0.8893281,Undirected
400412,412326,0.8774704,Undirected
400412,412330,0.9367589,Undirected
400412,412378,0.9407114,Undirected
400412,412390,0.9169961,Undirected
400412,412391,0.7628459,Undirected
400412,412471,0.1185771,Undirected
400412,412490,0.9249012,Undirected
400412,412491,0.1818182,Undirected
400412,412492,0.1343874,Undirected
400412,412493,0.3241107,Undirected
400412,412494,0.2964427,Undirected
400412,412495,0.1106719,Undirected
400412,412496,0.1620553,Undirected
400412,412507,0.9130435,Undirected
400412,412542,0.9130435,Undirected
400412,412545,0.8893281,Undirected
400412,412554,0.8735178,Undirected
400412,412556,0.2371542,Undirected
400412,412573,0.1067194,Undirected
400412,412582,0.9130435,Undirected
400412,412586,0.4624506,Undirected
400412,412597,0.09881423,Undirected
400412,412598,0.2411067,Undirected
400413,400418,0.1106719,Undirected
400413,400432,0.2924901,Undirected
400413,400546,0.2134387,Undirected
400413,400576,0.1146245,Undirected
400413,402675,0.201581,Undirected
400413,412194,0.9525692,Undirected
400413,412200,0.9604743,Undirected
400413,412205,0.8695652,Undirected
400413,412218,0.201581,Undirected
400413,412223,0.9525692,Undirected
400413,412242,0.9367589,Undirected
400413,412243,0.8656126,Undirected
400413,412244,0.8853755,Undirected
400413,412246,0.9209486,Undirected
400413,412247,0.9446641,Undirected
400413,412248,0.3083004,Undirected
400413,412251,0.1185771,Undirected
400413,412281,0.9486166,Undirected
400413,412320,0.2490119,Undirected
400413,412321,0.8893281,Undirected
400413,412322,0.07509881,Undirected
400413,412323,0.9249012,Undirected
400413,412324,0.8774704,Undirected
400413,412325,0.9288538,Undirected
400413,412326,0.8853755,Undirected
400413,412330,0.9446641,Undirected
400413,412378,0.9525692,Undirected
400413,412390,0.9407114,Undirected
400413,412391,0.7588933,Undirected
400413,412471,0.08300395,Undirected
400413,412490,0.9565217,Undirected
400413,412491,0.1541502,Undirected
400413,412492,0.1106719,Undirected
400413,412493,0.3003953,Undirected
400413,412494,0.2648221,Undirected
400413,412495,0.09090909,Undirected
400413,412496,0.1264822,Undirected
400413,412507,0.9486166,Undirected
400413,412542,0.9407114,Undirected
400413,412545,0.9090909,Undirected
400413,412554,0.8774704,Undirected
400413,412556,0.201581,Undirected
400413,412573,0.07509881,Undirected
400413,412582,0.9090909,Undirected
400413,412586,0.4901186,Undirected
400413,412597,0.09486166,Undirected
400413,412598,0.2450593,Undirected
400418,400432,0.7233202,Undirected
400418,400546,0.7628459,Undirected
400418,400576,0.7272727,Undirected
400418,402675,0.7628459,Undirected
400418,412194,0.09486166,Undirected
400418,412200,0.09881423,Undirected
400418,412205,0.2173913,Undirected
400418,412218,0.7549407,Undirected
400418,412223,0.1027668,Undirected
400418,412242,0.1304348,Undirected
400418,412243,0.1699605,Undirected
400418,412244,0.201581,Undirected
400418,412246,0.1304348,Undirected
400418,412247,0.07905138,Undirected
400418,412248,0.6798419,Undirected
400418,412251,0.8221344,Undirected
400418,412281,0.1264822,Undirected
400418,412320,0.7272727,Undirected
400418,412321,0.1501976,Undirected
400418,412322,0.8063241,Undirected
400418,412323,0.1501976,Undirected
400418,412324,0.2252964,Undirected
400418,412325,0.1264822,Undirected
400418,412326,0.173913,Undirected
400418,412330,0.1383399,Undirected
400418,412378,0.1146245,Undirected
400418,412390,0.1264822,Undirected
400418,412391,0.2885376,Undirected
400418,412471,0.8537549,Undirected
400418,412490,0.09881423,Undirected
400418,412491,0.7628459,Undirected
400418,412492,0.7826087,Undirected
400418,412493,0.6798419,Undirected
400418,412494,0.7351779,Undirected
400418,412495,0.7747036,Undirected
400418,412496,0.7667984,Undirected
400418,412507,0.1027668,Undirected
400418,412542,0.09881423,Undirected
400418,412545,0.1462451,Undirected
400418,412554,0.1857708,Undirected
400418,412556,0.8142292,Undirected
400418,412573,0.7588933,Undirected
400418,412582,0.1501976,Undirected
400418,412586,0.07114624,Undirected
400418,412597,0.1383399,Undirected
400418,412598,0.003952569,Undirected
400432,400546,0.8458498,Undirected
400432,400576,0.6916996,Undirected
400432,402675,0.8221344,Undirected
400432,412194,0.2766798,Undirected
400432,412200,0.2964427,Undirected
400432,412205,0.3992095,Undirected
400432,412218,0.7549407,Undirected
400432,412223,0.2924901,Undirected
400432,412242,0.312253,Undirected
400432,412243,0.3517787,Undirected
400432,412244,0.3359684,Undirected
400432,412246,0.3241107,Undirected
400432,412247,0.2727273,Undirected
400432,412248,0.8221344,Undirected
400432,412251,0.7865613,Undirected
400432,412281,0.3083004,Undirected
400432,412320,0.7905138,Undirected
400432,412321,0.3478261,Undirected
400432,412322,0.7193676,Undirected
400432,412323,0.284585,Undirected
400432,412324,0.4071146,Undirected
400432,412325,0.2766798,Undirected
400432,412326,0.3320158,Undirected
400432,412330,0.3162055,Undirected
400432,412378,0.3003953,Undirected
400432,412390,0.3043478,Undirected
400432,412391,0.4545455,Undirected
400432,412471,0.7391304,Undirected
400432,412490,0.284585,Undirected
400432,412491,0.7114624,Undirected
400432,412492,0.6837944,Undirected
400432,412493,0.7905138,Undirected
400432,412494,0.8418972,Undirected
400432,412495,0.6877471,Undirected
400432,412496,0.743083,Undirected
400432,412507,0.2806324,Undirected
400432,412542,0.284585,Undirected
400432,412545,0.3280632,Undirected
400432,412554,0.3636364,Undirected
400432,412556,0.8379447,Undirected
400432,412573,0.6600791,Undirected
400432,412582,0.3359684,Undirected
400432,412586,0.1581028,Undirected
400432,412597,0.173913,Undirected
400432,412598,0.03557312,Undirected
400546,400576,0.7905138,Undirected
400546,402675,0.8774704,Undirected
400546,412194,0.2055336,Undirected
400546,412200,0.2094862,Undirected
400546,412205,0.3438735,Undirected
400546,412218,0.8181818,Undirected
400546,412223,0.2134387,Undirected
400546,412242,0.2411067,Undirected
400546,412243,0.2924901,Undirected
400546,412244,0.2529644,Undirected
400546,412246,0.2371542,Undirected
400546,412247,0.2094862,Undirected
400546,412248,0.8260869,Undirected
400546,412251,0.8774704,Undirected
400546,412281,0.2371542,Undirected
400546,412320,0.8418972,Undirected
400546,412321,0.2648221,Undirected
400546,412322,0.8260869,Undirected
400546,412323,0.2213439,Undirected
400546,412324,0.3359684,Undirected
400546,412325,0.201581,Undirected
400546,412326,0.2687747,Undirected
400546,412330,0.2529644,Undirected
400546,412378,0.2213439,Undirected
400546,412390,0.2332016,Undirected
400546,412391,0.3952569,Undirected
400546,412471,0.8300395,Undirected
400546,412490,0.2055336,Undirected
400546,412491,0.7747036,Undirected
400546,412492,0.7826087,Undirected
400546,412493,0.7944664,Undirected
400546,412494,0.8616601,Undirected
400546,412495,0.7786561,Undirected
400546,412496,0.8379447,Undirected
400546,412507,0.2055336,Undirected
400546,412542,0.2055336,Undirected
400546,412545,0.2727273,Undirected
400546,412554,0.2964427,Undirected
400546,412556,0.8774704,Undirected
400546,412573,0.7667984,Undirected
400546,412582,0.2529644,Undirected
400546,412586,0.1146245,Undirected
400546,412597,0.173913,Undirected
400546,412598,0.03162055,Undirected
400576,402675,0.7509881,Undirected
400576,412194,0.1146245,Undirected
400576,412200,0.09881423,Undirected
400576,412205,0.2213439,Undirected
400576,412218,0.7667984,Undirected
400576,412223,0.1067194,Undirected
400576,412242,0.1383399,Undirected
400576,412243,0.1936759,Undirected
400576,412244,0.1936759,Undirected
400576,412246,0.1422925,Undirected
400576,412247,0.1146245,Undirected
400576,412248,0.7233202,Undirected
400576,412251,0.8063241,Undirected
400576,412281,0.1343874,Undirected
400576,412320,0.6996047,Undirected
400576,412321,0.1699605,Undirected
400576,412322,0.7786561,Undirected
400576,412323,0.1501976,Undirected
400576,412324,0.2213439,Undirected
400576,412325,0.1343874,Undirected
400576,412326,0.1699605,Undirected
400576,412330,0.1462451,Undirected
400576,412378,0.1146245,Undirected
400576,412390,0.1343874,Undirected
400576,412391,0.3003953,Undirected
400576,412471,0.8102767,Undirected
400576,412490,0.1106719,Undirected
400576,412491,0.770751,Undirected
400576,412492,0.7747036,Undirected
400576,412493,0.7312253,Undirected
400576,412494,0.6996047,Undirected
400576,412495,0.8023716,Undirected
400576,412496,0.8102767,Undirected
400576,412507,0.1067194,Undirected
400576,412542,0.1146245,Undirected
400576,412545,0.1699605,Undirected
400576,412554,0.1857708,Undirected
400576,412556,0.743083,Undirected
400576,412573,0.770751,Undirected
400576,412582,0.1541502,Undirected
400576,412586,0.06719368,Undirected
400576,412597,0.1343874,Undirected
400576,412598,0.01976285,Undirected
402675,412194,0.1976285,Undirected
402675,412200,0.1818182,Undirected
402675,412205,0.3162055,Undirected
402675,412218,0.7747036,Undirected
402675,412223,0.1936759,Undirected
402675,412242,0.2332016,Undirected
402675,412243,0.2885376,Undirected
402675,412244,0.2490119,Undirected
402675,412246,0.2332016,Undirected
402675,412247,0.1976285,Undirected
402675,412248,0.8221344,Undirected
402675,412251,0.8379447,Undirected
402675,412281,0.2252964,Undirected
402675,412320,0.8339921,Undirected
402675,412321,0.2411067,Undirected
402675,412322,0.798419,Undirected
402675,412323,0.2213439,Undirected
402675,412324,0.3083004,Undirected
402675,412325,0.1897233,Undirected
402675,412326,0.2411067,Undirected
402675,412330,0.2332016,Undirected
402675,412378,0.2094862,Undirected
402675,412390,0.2213439,Undirected
402675,412391,0.3992095,Undirected
402675,412471,0.8379447,Undirected
402675,412490,0.201581,Undirected
402675,412491,0.7588933,Undirected
402675,412492,0.7747036,Undirected
402675,412493,0.7826087,Undirected
402675,412494,0.8458498,Undirected
402675,412495,0.7667984,Undirected
402675,412496,0.8142292,Undirected
402675,412507,0.1936759,Undirected
402675,412542,0.201581,Undirected
402675,412545,0.2490119,Undirected
402675,412554,0.2687747,Undirected
402675,412556,0.8735178,Undirected
402675,412573,0.7470356,Undirected
402675,412582,0.2332016,Undirected
402675,412586,0.1106719,Undirected
402675,412597,0.1699605,Undirected
402675,412598,0.02766798,Undirected
412194,412200,0.9683794,Undirected
412194,412205,0.8616601,Undirected
412194,412218,0.1857708,Undirected
412194,412223,0.9683794,Undirected
412194,412242,0.9407114,Undirected
412194,412243,0.8656126,Undirected
412194,412244,0.8774704,Undirected
412194,412246,0.9209486,Undirected
412194,412247,0.9683794,Undirected
412194,412248,0.312253,Undirected
412194,412251,0.1027668,Undirected
412194,412281,0.9328063,Undirected
412194,412320,0.2411067,Undirected
412194,412321,0.8972332,Undirected
412194,412322,0.05533597,Undirected
412194,412323,0.9249012,Undirected
412194,412324,0.8616601,Undirected
412194,412325,0.9209486,Undirected
412194,412326,0.8735178,Undirected
412194,412330,0.9446641,Undirected
412194,412378,0.9683794,Undirected
412194,412390,0.9407114,Undirected
412194,412391,0.7549407,Undirected
412194,412471,0.08300395,Undirected
412194,412490,0.9802371,Undirected
412194,412491,0.1462451,Undirected
412194,412492,0.1027668,Undirected
412194,412493,0.2964427,Undirected
412194,412494,0.2648221,Undirected
412194,412495,0.07509881,Undirected
412194,412496,0.1185771,Undirected
412194,412507,0.9565217,Undirected
412194,412542,0.9604743,Undirected
412194,412545,0.9249012,Undirected
412194,412554,0.8695652,Undirected
412194,412556,0.1857708,Undirected
412194,412573,0.07509881,Undirected
412194,412582,0.9249012,Undirected
412194,412586,0.4980237,Undirected
412194,412597,0.09881423,Undirected
412194,412598,0.2450593,Undirected
412200,412205,0.8616601,Undirected
412200,412218,0.1818182,Undirected
412200,412223,0.9683794,Undirected
412200,412242,0.9367589,Undirected
412200,412243,0.8577075,Undirected
412200,412244,0.8853755,Undirected
412200,412246,0.9209486,Undirected
412200,412247,0.9525692,Undirected
412200,412248,0.2964427,Undirected
412200,412251,0.1146245,Undirected
412200,412281,0.9407114,Undirected
412200,412320,0.2450593,Undirected
412200,412321,0.8972332,Undirected
412200,412322,0.05928854,Undirected
412200,412323,0.9169961,Undirected
412200,412324,0.8695652,Undirected
412200,412325,0.9209486,Undirected
412200,412326,0.8735178,Undirected
412200,412330,0.9446641,Undirected
412200,412378,0.9604743,Undirected
412200,412390,0.9328063,Undirected
412200,412391,0.743083,Undirected
412200,412471,0.06719368,Undirected
412200,412490,0.972332,Undirected
412200,412491,0.1462451,Undirected
412200,412492,0.09486166,Undirected
412200,412493,0.2806324,Undirected
412200,412494,0.2687747,Undirected
412200,412495,0.06719368,Undirected
412200,412496,0.1027668,Undirected
412200,412507,0.9644269,Undirected
412200,412542,0.9525692,Undirected
412200,412545,0.9090909,Undirected
412200,412554,0.8774704,Undirected
412200,412556,0.1976285,Undirected
412200,412573,0.05928854,Undirected
412200,412582,0.9249012,Undirected
412200,412586,0.5098814,Undirected
412200,412597,0.09881423,Undirected
412200,412598,0.2450593,Undirected
412205,412218,0.3043478,Undirected
412205,412223,0.8695652,Undirected
412205,412242,0.8853755,Undirected
412205,412243,0.8656126,Undirected
412205,412244,0.8774704,Undirected
412205,412246,0.8735178,Undirected
412205,412247,0.8537549,Undirected
412205,412248,0.43083,Undirected
412205,412251,0.2411067,Undirected
412205,412281,0.8893281,Undirected
412205,412320,0.3794466,Undirected
412205,412321,0.8814229,Undirected
412205,412322,0.1897233,Undirected
412205,412323,0.8656126,Undirected
412205,412324,0.9209486,Undirected
412205,412325,0.8379447,Undirected
412205,412326,0.8735178,Undirected
412205,412330,0.9090909,Undirected
412205,412378,0.8774704,Undirected
412205,412390,0.8735178,Undirected
412205,412391,0.8102767,Undirected
412205,412471,0.201581,Undirected
412205,412490,0.8577075,Undirected
412205,412491,0.2648221,Undirected
412205,412492,0.2134387,Undirected
412205,412493,0.4031621,Undirected
412205,412494,0.3952569,Undirected
412205,412495,0.1778656,Undirected
412205,412496,0.2371542,Undirected
412205,412507,0.8498024,Undirected
412205,412542,0.8498024,Undirected
412205,412545,0.8893281,Undirected
412205,412554,0.9130435,Undirected
412205,412556,0.3241107,Undirected
412205,412573,0.1897233,Undirected
412205,412582,0.8893281,Undirected
412205,412586,0.43083,Undirected
412205,412597,0.1106719,Undirected
412205,412598,0.229249,Undirected
412218,412223,0.1857708,Undirected
412218,412242,0.2213439,Undirected
412218,412243,0.2727273,Undirected
412218,412244,0.2766798,Undirected
412218,412246,0.2213439,Undirected
412218,412247,0.201581,Undirected
412218,412248,0.7509881,Undirected
412218,412251,0.7944664,Undirected
412218,412281,0.2134387,Undirected
412218,412320,0.6837944,Undirected
412218,412321,0.2332016,Undirected
412218,412322,0.7786561,Undirected
412218,412323,0.2411067,Undirected
412218,412324,0.2924901,Undirected
412218,412325,0.229249,Undirected
412218,412326,0.2411067,Undirected
412218,412330,0.2213439,Undirected
412218,412378,0.1976285,Undirected
412218,412390,0.2094862,Undirected
412218,412391,0.3794466,Undirected
412218,412471,0.8102767,Undirected
412218,412490,0.1897233,Undirected
412218,412491,0.8339921,Undirected
412218,412492,0.7905138,Undirected
412218,412493,0.8339921,Undirected
412218,412494,0.7905138,Undirected
412218,412495,0.8260869,Undirected
412218,412496,0.798419,Undirected
412218,412507,0.1778656,Undirected
412218,412542,0.1936759,Undirected
412218,412545,0.2371542,Undirected
412218,412554,0.2648221,Undirected
412218,412556,0.7588933,Undirected
412218,412573,0.7905138,Undirected
412218,412582,0.2252964,Undirected
412218,412586,0.1185771,Undirected
412218,412597,0.1660079,Undirected
412218,412598,0.04347826,Undirected
412223,412242,0.9525692,Undirected
412223,412243,0.8656126,Undirected
412223,412244,0.8695652,Undirected
412223,412246,0.9288538,Undirected
412223,412247,0.9525692,Undirected
412223,412248,0.3003953,Undirected
412223,412251,0.1185771,Undirected
412223,412281,0.9328063,Undirected
412223,412320,0.2490119,Undirected
412223,412321,0.9051383,Undirected
412223,412322,0.07114624,Undirected
412223,412323,0.9249012,Undirected
412223,412324,0.8774704,Undirected
412223,412325,0.9288538,Undirected
412223,412326,0.8735178,Undirected
412223,412330,0.9446641,Undirected
412223,412378,0.9841897,Undirected
412223,412390,0.9407114,Undirected
412223,412391,0.7509881,Undirected
412223,412471,0.07114624,Undirected
412223,412490,0.972332,Undirected
412223,412491,0.1422925,Undirected
412223,412492,0.09090909,Undirected
412223,412493,0.2924901,Undirected
412223,412494,0.2727273,Undirected
412223,412495,0.07509881,Undirected
412223,412496,0.1185771,Undirected
412223,412507,0.9565217,Undirected
412223,412542,0.9604743,Undirected
412223,412545,0.9169961,Undirected
412223,412554,0.8774704,Undirected
412223,412556,0.201581,Undirected
412223,412573,0.06324111,Undirected
412223,412582,0.9328063,Undirected
412223,412586,0.4980237,Undirected
412223,412597,0.09881423,Undirected
412223,412598,0.2450593,Undirected
412242,412243,0.8853755,Undirected
412242,412244,0.8774704,Undirected
412242,412246,0.9367589,Undirected
412242,412247,0.9328063,Undirected
412242,412248,0.3399209,Undirected
412242,412251,0.1462451,Undirected
412242,412281,0.9407114,Undirected
412242,412320,0.2766798,Undirected
412242,412321,0.9130435,Undirected
412242,412322,0.1027668,Undirected
412242,412323,0.9407114,Undirected
412242,412324,0.8932806,Undirected
412242,412325,0.9209486,Undirected
412242,412326,0.8814229,Undirected
412242,412330,0.9604743,Undirected
412242,412378,0.9683794,Undirected
412242,412390,0.9407114,Undirected
412242,412391,0.7826087,Undirected
412242,412471,0.1106719,Undirected
412242,412490,0.9486166,Undirected
412242,412491,0.1818182,Undirected
412242,412492,0.1264822,Undirected
412242,412493,0.3320158,Undirected
412242,412494,0.3003953,Undirected
412242,412495,0.1027668,Undirected
412242,412496,0.1541502,Undirected
412242,412507,0.9407114,Undirected
412242,412542,0.9407114,Undirected
412242,412545,0.9169961,Undirected
412242,412554,0.8774704,Undirected
412242,412556,0.229249,Undirected
412242,412573,0.1027668,Undirected
412242,412582,0.9407114,Undirected
412242,412586,0.4822134,Undirected
412242,412597,0.1027668,Undirected
412242,412598,0.2450593,Undirected
412243,412244,0.8379447,Undirected
412243,412246,0.8656126,Undirected
412243,412247,0.8577075,Undirected
412243,412248,0.3913043,Undirected
412243,412251,0.1857708,Undirected
412243,412281,0.8537549,Undirected
412243,412320,0.3162055,Undirected
412243,412321,0.8537549,Undirected
412243,412322,0.1422925,Undirected
412243,412323,0.8656126,Undirected
412243,412324,0.8774704,Undirected
412243,412325,0.8379447,Undirected
412243,412326,0.8379447,Undirected
412243,412330,0.8814229,Undirected
412243,412378,0.8774704,Undirected
412243,412390,0.8814229,Undirected
412243,412391,0.7628459,Undirected
412243,412471,0.1581028,Undirected
412243,412490,0.8735178,Undirected
412243,412491,0.2213439,Undirected
412243,412492,0.1778656,Undirected
412243,412493,0.3833992,Undirected
412243,412494,0.3399209,Undirected
412243,412495,0.1501976,Undirected
412243,412496,0.2094862,Undirected
412243,412507,0.8616601,Undirected
412243,412542,0.8616601,Undirected
412243,412545,0.8616601,Undirected
412243,412554,0.8458498,Undirected
412243,412556,0.2687747,Undirected
412243,412573,0.1581028,Undirected
412243,412582,0.8814229,Undirected
412243,412586,0.4229249,Undirected
412243,412597,0.1027668,Undirected
412243,412598,0.2371542,Undirected
412244,412246,0.8616601,Undirected
412244,412247,0.8577075,Undirected
412244,412248,0.3399209,Undirected
412244,412251,0.1897233,Undirected
412244,412281,0.9130435,Undirected
412244,412320,0.2648221,Undirected
412244,412321,0.8814229,Undirected
412244,412322,0.1264822,Undirected
412244,412323,0.9090909,Undirected
412244,412324,0.8893281,Undirected
412244,412325,0.8893281,Undirected
412244,412326,0.8774704,Undirected
412244,412330,0.9090909,Undirected
412244,412378,0.8853755,Undirected
412244,412390,0.8735178,Undirected
412244,412391,0.7470356,Undirected
412244,412471,0.173913,Undirected
412244,412490,0.8814229,Undirected
412244,412491,0.2450593,Undirected
412244,412492,0.1936759,Undirected
412244,412493,0.3873518,Undirected
412244,412494,0.2964427,Undirected
412244,412495,0.1501976,Undirected
412244,412496,0.1897233,Undirected
412244,412507,0.8814229,Undirected
412244,412542,0.8695652,Undirected
412244,412545,0.8656126,Undirected
412244,412554,0.8814229,Undirected
412244,412556,0.2490119,Undirected
412244,412573,0.1620553,Undirected
412244,412582,0.8735178,Undirected
412244,412586,0.4229249,Undirected
412244,412597,0.1067194,Undirected
412244,412598,0.2411067,Undirected
412246,412247,0.9130435,Undirected
412246,412248,0.3399209,Undirected
412246,412251,0.1422925,Undirected
412246,412281,0.9090909,Undirected
412246,412320,0.2648221,Undirected
412246,412321,0.8972332,Undirected
412246,412322,0.09881423,Undirected
412246,412323,0.9169961,Undirected
412246,412324,0.8695652,Undirected
412246,412325,0.9051383,Undirected
412246,412326,0.8656126,Undirected
412246,412330,0.9367589,Undirected
412246,412378,0.9367589,Undirected
412246,412390,0.9249012,Undirected
412246,412391,0.7667984,Undirected
412246,412471,0.1106719,Undirected
412246,412490,0.9328063,Undirected
412246,412491,0.1818182,Undirected
412246,412492,0.1422925,Undirected
412246,412493,0.3241107,Undirected
412246,412494,0.2964427,Undirected
412246,412495,0.1146245,Undirected
412246,412496,0.1581028,Undirected
412246,412507,0.9169961,Undirected
412246,412542,0.9249012,Undirected
412246,412545,0.8932806,Undirected
412246,412554,0.8616601,Undirected
412246,412556,0.2173913,Undirected
412246,412573,0.1067194,Undirected
412246,412582,0.9249012,Undirected
412246,412586,0.4901186,Undirected
412246,412597,0.1067194,Undirected
412246,412598,0.2332016,Undirected
412247,412248,0.312253,Undirected
412247,412251,0.1067194,Undirected
412247,412281,0.9288538,Undirected
412247,412320,0.2371542,Undirected
412247,412321,0.8814229,Undirected
412247,412322,0.06324111,Undirected
412247,412323,0.9130435,Undirected
412247,412324,0.8418972,Undirected
412247,412325,0.9130435,Undirected
412247,412326,0.8537549,Undirected
412247,412330,0.9328063,Undirected
412247,412378,0.9565217,Undirected
412247,412390,0.9209486,Undirected
412247,412391,0.7509881,Undirected
412247,412471,0.08300395,Undirected
412247,412490,0.9644269,Undirected
412247,412491,0.1541502,Undirected
412247,412492,0.1067194,Undirected
412247,412493,0.3043478,Undirected
412247,412494,0.2608696,Undirected
412247,412495,0.09090909,Undirected
412247,412496,0.1264822,Undirected
412247,412507,0.9407114,Undirected
412247,412542,0.9446641,Undirected
412247,412545,0.9130435,Undirected
412247,412554,0.8498024,Undirected
412247,412556,0.1818182,Undirected
412247,412573,0.07509881,Undirected
412247,412582,0.9051383,Undirected
412247,412586,0.4822134,Undirected
412247,412597,0.09486166,Undirected
412247,412598,0.2450593,Undirected
412248,412251,0.7667984,Undirected
412248,412281,0.3320158,Undirected
412248,412320,0.7865613,Undirected
412248,412321,0.3596838,Undirected
412248,412322,0.715415,Undirected
412248,412323,0.312253,Undirected
412248,412324,0.4229249,Undirected
412248,412325,0.2885376,Undirected
412248,412326,0.3557312,Undirected
412248,412330,0.3478261,Undirected
412248,412378,0.3162055,Undirected
412248,412390,0.3359684,Undirected
412248,412391,0.4980237,Undirected
412248,412471,0.7351779,Undirected
412248,412490,0.3083004,Undirected
412248,412491,0.7312253,Undirected
412248,412492,0.6837944,Undirected
412248,412493,0.8181818,Undirected
412248,412494,0.8537549,Undirected
412248,412495,0.6798419,Undirected
412248,412496,0.7233202,Undirected
412248,412507,0.3003953,Undirected
412248,412542,0.3083004,Undirected
412248,412545,0.3675889,Undirected
412248,412554,0.3715415,Undirected
412248,412556,0.8102767,Undirected
412248,412573,0.6600791,Undirected
